,Unnamed: 0.1,Unnamed: 0,newstitle,cleanedtext
8484,3250.0,1050,,인천국제공항에서 입국 불허 판정을 받은 뒤 활주로 지역 외곽 울타리를 넘어 달아난 < >외국인<\/ > 명 중 명이 경찰에 체포됐다. 인천공항경찰단에 따르면 출입국관리법 위반 혐의로 카자흐스탄 국적 a씨 붙잡아
8485,3251.0,1051,,로드시스템 & ;모바일 여권 신원확인 서비스& ; 규제샌드박스 실증 특례 승인 < >외국인<\/ >들이 면세 쇼핑과 카지노 정부는 < >외국인<\/ > 관광객 쇼핑 편익 제고를 위해 사후면세점 < >외국인<\/ >이 물건을 사면 출국 시 공항에서
8486,3252.0,1052,,일반인을 포함한 다문화·< >외국인<\/ > 지역 전통음식에 관심 있는 시민 누구나 수강신청 가능하다. 대전문화재단 홈페이지 공지사항 확인 온라인 신청을 통해 가능하며 인터넷 신청이 불가한 경우 유선을 통해 대리
8487,3253.0,1053,,인천신항에 입항하던 선박에서 선원 명이 작업 중 바다에 빠져 실종돼 해경이 수색에 나섰다. 해양경찰청에 따르면 전날 오전 시 분쯤 인천 연수구 송도동 한진인천컨테이너터미널에 입항하던 파나마 선적
8488,3254.0,1054,,대구 북구청이 < >외국인<\/ > 대학생을 대상으로 한국문화체험을 실시했다고 밝혔다. 행사는 코로나 배광식 북구청장은 & ;이번 프로그램은 < >외국인<\/ > 대학생들에게 북구를 홍보하고 한국전통문화에 색다른
8489,3255.0,1055,,직접적인 화재 원인은 전기 문제로 추정되지만 & ;< >외국인<\/ > 빈민촌& ;의 열악한 주거 환경을 방치해 온 주민의 절반 이상이 < >외국인<\/ >입니다. & ;안녕!& ; 빌라에도 < >외국인<\/ > 가족이 삽니다.
8490,3256.0,1056,,제주출입국·< >외국인<\/ >청장으로부터 폭행을 당했다는 직원들의 진정서가 접수돼 경찰이 수사에 나섰다. 제주동부경찰서에 따르면 지난 제주출입국·< >외국인<\/ >청 직원 명이 a청장으로부터 폭행을 당했다는 내용의
8491,3257.0,1057,,
8492,3258.0,1058,,거주하는 < >외국인<\/ >은 여만명에 달하고 있지만 이들을 둘러싼 처우 개선이나 인식은 나아지지 있다. 특히 정부는 지난 지방자치법 시행령 개정 과정에서 지방자치단체 인구수에 < >외국인<\/ >을
8493,3259.0,1059,,전자여행허가제 k e a 절차 면제 < >외국인<\/ > 관광객 입국 절차가 간소화된다. 정부는 입국거부율이 낮은 미국 일본 홍콩 대만 개국을 대상으로 무비자 입국 < >외국인<\/ >들이 개인정보를 사전에 등록하는 k e a를
8494,3260.0,1060,,오늘 시장은 오르는 걸까? 오늘 시장이 주목한 트렌드는? 뭘 사야 하나? 해석이 필요한 시장 경력과 연륜의 해설자들이 투자의 방향을 안내합니다. 출연 신영목 메리츠증권 광화문금융센터
8495,3261.0,1061,,최근 현대프리미엄아울렛 김포점·송도점·스페이스원 찾는 < >외국인<\/ > 고객이 크게 증가한 것으로 나타났다. 현대백화점에 따르면 올해 ~ 수도권 현대프리미엄아울렛을 찾은 < >외국인<\/ > 방문객 수가 지난해와
8496,3262.0,1062,,직접적인 화재 원인은 전기 문제로 추정되지만 & ;< >외국인<\/ > 빈민촌& ;의 열악한 주거 환경을 방치해 온 주민의 절반 이상이 < >외국인<\/ >입니다. & ;안녕!& ; 빌라에도 < >외국인<\/ > 가족이 삽니다.
8497,3263.0,1063,,경북도가 도내 연근해어선 어업인들의 가장 시급한 문제인 < >외국인<\/ > 어선원 수급 불안정 문제를 점검하고자 지난 일부터 일까지 베트남 현지를 방문했다. 경북도에 따르면 기준 국내 < >외국인<\/ > 어선원은
8498,3264.0,1064,,핵심요약 조선업 < >외국인<\/ > 전문인력 비자 제도 개선 인력난에 숨통 빅 조선사 기숙사·현지식·전문 통역사 지원 < >외국인<\/ > 인력지원 중소사 & ;< >외국인<\/ > 없으면 문 닫아야 불법 체류 숙련공 구제 방안 찾아달라& ; &
8499,3265.0,1065,,대구 북구 지역 내 다양한 국적의 < >외국인<\/ > 학생들이 다도체험을 있다. 사진=대구 북구청 제공 대구 북구청 구청장 배광식 은 지역 내 < >외국인<\/ > 대학생을 대상으로 & ;< >외국인<\/ > 대학생 한국문화체험& ; 실시했다
8500,3266.0,1066,,이달 들어 < >외국인<\/ >들의 ‘셀코리아 s k ’가 이어지고 있다. 실리콘밸리은행 svb 사태로 촉발된 글로벌 금융 불안 안전자산 선호 심리 강화 국내 기업들의 실적 쇼크 등이 < >외국인<\/ >들의 투자심리를 얼어붙게 만든
8501,3267.0,1067,,〔중부매일 윤여군 기자〕옥천군은 올해 < >외국인<\/ > 계절근로자 명을 개 농가에 배치한다. 군에 따르면 < >외국인<\/ > 계절근로자 명이 입국해 마약검사 근로주의사항 인권침해 방지 교육을 받은 농가에 배치돼
8502,3268.0,1068,,영화 소품으로 사용된 만원권 위조지폐를 이용해 물건을 산 뒤 거스름돈을 챙긴 < >외국인<\/ >이 재판에 a씨는 지난달 말 < >외국인<\/ > 지인으로부터 위조지폐 장을 받았다. 지인은 a씨에게 위조지폐를 건네면서 “반드시
8503,3269.0,1069,,
8504,3270.0,1070,,교류전에서는 처음으로 < >외국인<\/ > 학생 명이 청중 평가단으로 참가했다. 이들은 발표자가 긴장할 때면 박수와 환호성을 보내면서 긴장을 풀어주는 역할을 자처했다. 네팔 출신으로 서강대에 재학 중인 스마리카 바스넷
8505,3271.0,1071,,원광대병원 전경\/사진=원광대병원 원광대병원 병원장 서일영 전라북도 < >외국인<\/ >환자유치 마케팅 지원사업 주관 수행기관으로 선정됐다. < >외국인<\/ > 환자 유치 활성화를 위한 사업의 주요 목적은 전라북도
8506,3272.0,1072,,특히 눈에 띈 것은 깃발을 움직이는 < >외국인<\/ >의 행렬이었다. 휴가 차 한국을 방문한 태국 단체 관광객 현대백화점은 수도권에 운영하고 있는 현대프리미엄아울렛 개점 김포점·송도점·스페이스원 찾는 < >외국인<\/ >
8507,3273.0,1073,,전통시장 고령 상인들을 대상으로 영화 소품용 지폐를 사용한 < >외국인<\/ >이 재판에 넘겨졌습니다. 서울북부지검 형사 부 부장검사 이완희 는 오늘 전통시장에서 위조지폐를 유통한 혐의로 < >외국인<\/ > a 씨를 위조통화행사
8508,3274.0,1074,,경기도가 < >외국인<\/ > 주민에게 국내 정착에 필요한 다양한 정보를 제공하기 위한 ‘제 기 경기< >외국인<\/ > sns 기자단’을 모집한다고 밝혔다. ‘경기< >외국인<\/ > sns 기자단’은 개 언어로 시작해 현재는 개 언어의
8509,3275.0,1075,,직접적인 화재 원인은 전기 문제로 추정되지만 & ;< >외국인<\/ > 빈민촌& ;의 열악한 주거 환경을 방치해 온 주민의 절반 이상이 < >외국인<\/ >입니다. & ;안녕!& ; 빌라에도 < >외국인<\/ > 가족이 삽니다.
8510,3276.0,1076,,현대백화점이 수도권에 운영하고 있는 현대프리미엄아울렛을 방문하는 < >외국인<\/ > 수가 역대 최다를 기록했다. 현대백화점은 올해 ~ 수도권 현대프리미엄아울렛 개점 김포점·송도점·스페이스원 찾은 < >외국인<\/ > 방문객
8511,3277.0,1077,,기관은 거래일 대량매도 < >외국인<\/ >은 대량매수를 있다. 억원 규모의 이익잉여금을 전입해 주주가치 제고에 나서면서 주가에 훈풍을 불어 넣고 있는 것으로 보인다. 엔지켐생명과학 사업부문은 글로벌신약개발
8512,3278.0,1078,,제주올레는 일부터 제주올레 길을 찾은 < >외국인<\/ > 도보여행자들을 대상으로 매주 토요일 워킹메이트란 영어 중국어 일본어 언어에 능통한 자원봉사자들이 제주올레 길의 특정 코스를 < >외국인<\/ >들과 걷는
8513,3279.0,1079,,입국 불허 판정을 받자 인천국제공항에서 외곽 울타리를 넘어 달아났다가 붙잡힌 대 카자흐스탄인이 경찰에 구속됐습니다. 인천공항경찰단은 출입국관리법과 공항시설법 위반 혐의로 카자흐스탄인 살 a 씨를
8514,3280.0,1080,,대구국제공항이 < >외국인<\/ > 전용 셔틀버스를 운행합니다. 조치는 정부의 내수 활성화 대책의 하나로 밖에도 정부는 지역 국제공항의 < >외국인<\/ > 관광객 확대를 위해 신규 취항 항공기와 관광전세기의 공항시설 사용료
8515,3281.0,1081,,대전시는 지역 < >외국인<\/ > 주민을 상대로 & ;심리지원캠프 친구& ;를 열었다고 밝혔다. 참가자들은 오는 열린다. 자세한 프로그램 일정 등은 < >외국인<\/ > 주민 통합지원센터 공식 홈페이지를 확인하면 된다.
8516,3282.0,1082,,< >외국인<\/ >은 전 거래일 만주 이상을 담았다. 실적호전 지속 기대감이 주가를 끌어 올리고 있는 것으로 보인다. 지난해 연결 기준 영업이익 억원을 기록했다. 이는 전 대비 . % 증가했다.
8517,3283.0,1083,,경북 영주시 국립산림치유원에서 캠프에 참여한 경북전문대 < >외국인<\/ > 유학생과 관계자들이 기념사진을 촬영하고 있다. 산림청 한국산림복지진흥원 제공경북전문대 < >외국인<\/ > 캠프 박 일∼
8518,3284.0,1084,,기사내용 요약 < >외국인<\/ >주민 국내생활 정착 위한 정보 제공 경기도는 < >외국인<\/ >주민들을 위한 다양한 정보를 누리소통망 sns 제공하는 ‘제 기 경기< >외국인<\/ > sns기자단’ 참여자를 모집한다고 밝혔다. ‘경기< >외국인<\/ >.
8519,3285.0,1085,,< >외국인<\/ > 투자자 접근성 제고 위해 도입 이는 지난 발표된 & ;< >외국인<\/ > 투자자의 자본시장 접근성 제고방안& ;에 포함된 & ;영문공시 단계적 확대 방안& ;에 따른 후속 조치로 년부터 시행 예정이다. 방안에
8520,3286.0,1086,,하늘길 열리자 롯데백화점 본점 < >외국인<\/ > 관광객 매출 % 뛰어 “한국 드라마에 나온 장소에 내가 있는 게 기분이 좋고 유튜브 먹방에서 보던 음식을 먹으니 신기하다” 앤데믹 풍토병화 영향으로 < >외국인<\/ >
8521,3287.0,1087,,이에 < >외국인<\/ > 유입 정책이 필요하다는 목소리가 커지고 있다. ◆인구 감소 속 < >외국인<\/ > 유입 증가만성적인 저출산·고령화로 & ;인구절벽& ; 현상이 심화하고 있는 경북은 지방소멸위험지역으로 꼽힌다. 한국산업연구원에
8522,3288.0,1088,,기사내용 요약 서울시 공항버스·< >외국인<\/ >택시 이용객수 발표 공항버스 운행노선 확대 추진 변동추이 서울시는 지난해부터 지난달까지 공항버스 < >외국인<\/ > 관광택시 이용객수를 분석한 결과를 발표했다.
8523,3289.0,1089,,기사내용 요약 피고인 측 증인 신문 예정됐으나 증인 법정에 출석하지 않아 재판부 재판 속행 진행한 뒤 피해자 증인 신문 먼저 진행할 예정 대전=뉴시스 김도현 기자 = < >외국인<\/ > 여신도를 지속적으로 추행하거나
8524,3290.0,1090,,정부는 중국·일본·동남아 국제항공편을 적극 증편해 코로나 이전의 ~ % 수준까지 회복될 있도록 한류·먹거리·의료관광·쇼핑 < >외국인<\/ >들이 즐길 있는 다양한 k콘텐츠를 개선하기로 했다. 사진은
8525,3291.0,1091,,해외 시장이 급격하게 약세를 보이지 않는 금리인상 종료는 채권시장에 강세 요인으로 작용해 < >외국인<\/ >들 미 긴축 조기 종료에 따른 달러 약세도 한은의 추가 긴축 우려를 낮추는 방향으로 작용해 < >외국인<\/ > 채권 자금
8526,3292.0,1092,,한국승강기대학교는 지난달 재학 중인 < >외국인<\/ > 유학생 여명을 대상으로 맞춤형 안전 교육을 실시했다. 이날 교육은 거창경찰서 관계자들이 참석해 < >외국인<\/ >이 쉽게 노출될 있는 범죄 예방과 피해 발생 시
8527,3293.0,1093,,사진=현대백화점 제공 현대백화점은 지난 ~ 수도권 현대프리미엄아울렛을 찾은 < >외국인<\/ > 방문객 수가 지난해보다 배 늘어 역대 최다인 명을 기록했다고 밝혔다. 회사 측은 < >외국인<\/ > 관관객 급증에 서울을
8528,3294.0,1094,,hd현대重 < >외국인<\/ > 근로자 조기 정착 지원에 걷었다 hd현대 조선 계열사인 hd현대중공업이 최근 늘고 있는 사내 협력사 < >외국인<\/ > 근로자들의 한국 생활 적응 안전한 회사 생활을 돕기 위해 다양한 지원 방안을 시행하고
8529,3295.0,1095,,대안으로 떠오른 게 단기간 활용하는 < >외국인<\/ > 계절근로자 제돈데요. 최근 지자체마다 < >외국인<\/ > 계절근로자가 속속 들어오면서 가뭄의 단비가 되고 있습니다. 보도에 최현철 기잡니다. 기사내용 리포트 김천시
8530,3296.0,1096,,유족이 & ;외국에 사는 < >외국인<\/ >& ;이면 일하다 숨진 건설 노동자의 퇴직금을 못 받게 옛 건설근로자법 조항이 노동자 사망 시점에 & ;외국에 살고 있던 < >외국인<\/ > 유족& ;은 퇴직공제금을 받을 없다는 단서
8531,3297.0,1097,,< >외국인<\/ >계절근로자 근로실태 현장점검 중 & ;바시& ; 이벤트 모습. 사진=창녕군 점검은 법무부 & ;< >외국인<\/ > 계절근로자 프로그램 기본계획& ;에 따른 고용주∙근로자 준수사항 이행 여부와 애로사항 만족도 등을 조사한
8532,3298.0,1098,,대구 북구청은 관내 < >외국인<\/ > 대학생을 대상으로 & ;< >외국인<\/ > 대학생 한국문화체험& ;을 실시했다고 밝혔다. & ;< >외국인<\/ > 대학생 한국문화체험& ;은 관내 대학교에 재학 중인 < >외국인<\/ >
8533,3299.0,1099,,nh투자증권은 < >외국인<\/ > 관광객 급증으로 글로벌텍스프리 g f 수혜를 볼 것이라고 밝혔다. 글로벌텍스프리는 국내 시장 점유율이 약 %에 달하는 위 환급대행 사업자다. 주요 사업은 < >외국인<\/ > 관광객에
8534,3300.0,0,,기사내용 요약 건화 k조선 근무 중국·인도·베트남인 명 대상 경남 창원< >외국인노동자<\/ >지원센터는 외국인 근로자를 대상으로 산업안전 교육에 통역을 지원하고 있다고 밝혔다. 코로나 여파로 간
8535,3301.0,1,,나아가 “이미 농촌 자체가 세 이상의 한국인들과 < >외국인 노동자<\/ >들로 구성돼 돌아가고 있다”며 “합리화로 따질 같으면 우리나라 논농사 중단하고 다 캘리포니아에서 수입해 오는 게 싸게 먹힌다”고
8536,3302.0,2,,< >외국인 노동자<\/ >를 고용하는 사업주는 의무적으로 출국만기보험과 임금체불 보증보험에 가입해야 한다. 농장주는 미지급금을 임금체불 보증보험에서 받으라고 했다. 보증보험사는 지급을 거부했다. a씨가
8537,3303.0,3,,요즘은 < >외국인<\/ > 근로자도 사회관계망서비스 sns 이용해 휴가를 가지 못하게 기업 정보를 공유하면서 취업에 나설 정도다. 근로시간이 개편되더라도 휴가를 가지 못하는 상황은 없을 것이다. 이정한
8538,3304.0,4,,야간공사장 지하 시설물로 추락해 기절한 < >외국인 노동자<\/ >가 만에 발견돼 노동 당국이 경위를 파악하고 있다. 오전 시 분께 전남 무안군 무안읍 하수종말처리장 증설 공사 현장에서 몽골 국적 일용직 노동자
8539,3305.0,5,,우정민 센터장은 “< >외국인노동자<\/ > 결혼이주여성 한국에 거주하는 외국인 주민들이 안정적으로 한국생활에 적응할 있도록 한국어 교육을 적극 지원하겠다”고 말했다.
8540,3306.0,6,,거창군이 어제 필리핀 푸라시와 < >외국인<\/ > 계절 < >노동자<\/ > 유치를 위한 업무 협약을 맺었습니다. 두 자치단체는 최저임금 보장과 연장근로 임금 지급 숙박시설 제공 인권보호 조항을 보완했습니다. 거창군과 필리핀
8541,3307.0,7,,노동자들이 설 자리를 잃고 있지만 고용노동부 관계당국은 손을 놓고 있다고 지적했습니다. 건설 현장에서 불법 고용되는 < >외국인 노동자<\/ >가 %에 달하고 있다며 불법 고용한 건설사를 처벌하라고 주장했습니다.
8542,3308.0,8,,교육 확대실시 등을 검토해 나갈 예정이다. 우정민 센터장은 & ;< >외국인노동자<\/ > 결혼이주민 한국에 거주하는 외국인주민들이 안정적으로 한국생활 적응할 있도록 한국어 교육을 적극 지원하겠다& ;고 말했다.
8543,3309.0,9,,교육 확대실시 등을 검토해 나갈 예정이다. 우정민 센터장은 & ;< >외국인노동자<\/ > 결혼이주민 한국에 거주하는 외국인주민들이 안정적으로 한국생활 적응할 있도록 한국어 교육을 적극 지원하겠다& ;고 말했다.
8544,3310.0,10,,우정민 센터장은 “< >외국인노동자<\/ > 결혼이주민 한국에 거주하는 외국인주민들이 안정적으로 한국생활 적응할 있도록 한국어 교육을 적극 지원하겠다”고 말했다.
8545,3311.0,11,,노조는 어제 고용노동부 목포지청 기자회견을 열고 남악 오룡지구 건설현장의 < >외국인<\/ > 불법 고용으로 정작 내국인 < >노동자<\/ >가 일자리를 구하지 못하는 실정이라며 노동청이 불법을 저지른 건설사를 적발해
8546,3312.0,12,,창원< >외국인노동자<\/ >지원센터 센터장 진종상 는 외국인 근로자를 대상으로 산업안전교육이 순조롭게 진행되고 있다고 밝혔다. 조선업 외국인 근로자 확대에 창원시 마산합포구 진북산업단지 소재하고
8547,3313.0,13,,= 대구달서소방서 서장 이진우 는 국내에 거주 중인 < >외국인<\/ >과 다문화가족의 안전사고 예방을 위해 체계적인 소방안전대책을 추진한다고 밝혔다. 국내에 체류 < >외국인<\/ >이 증가하고 있는 가운데 지난달 경기도
8548,3314.0,14,,﻿ 양산시 웅상보건지소는 최근 양산< >외국인노동자<\/ >지원센터와의 보건 교육 관련 업무협약에 일환으로 외국인 다문화가정 대상 마약 예방 교육을 의뢰받아 지난 한국마약퇴치운동본부 경남지부 김대규 이사를
8549,3315.0,15,,■잘때는 컨테이너 일한땐 이름 대신 & ;이 xx& ; 대다수 < >외국인 노동자<\/ >는 안전한 주거생활이 쉽지 않다. 수입이 적으니 안락한 공간을 찾기 어렵고 회사가 지원해는 숙박시설도 단체생활을 수밖에 없는 열악한 공간인
8550,3316.0,16,,창원< >외국인노동자<\/ >지원센터 센터장 진종상 는 외국인 근로자를 대상으로 산업안전교육이 순조롭게 진행되고 있다고 밝혔다. 조선업 외국인근로자 확대에 마산합포구 진북산업단지 소재하고 있는
8551,3317.0,17,,공공부문 인력공급을 지난해와 비교해 확대했는데 특히 < >외국인 노동자<\/ > 확보에 공을 들이고 있습니다. 박원기 기자입니다. ================================= 기자 전라북도가 올해 계획한 농촌 인력 지원 규모는 연
8552,3318.0,18,,그게 유지가 되겠나& ;라며 & ;젊은 사람들이 올 있게끔 전환하는 데 돈을 써야지 언제까지 < >외국인 노동자<\/ >와 세 노인분들 먹여 살리는 데 돈을 헛써야 되나& ;라고 말했다. 대표는 페이스북에
8553,3319.0,19,,그러면서 건설 현장에서 불법 고용되는 < >외국인 노동자<\/ >는 % 정도라는 주장과 건설 현장 지역민을 고용하고 불법 고용된 외국인은 즉각 퇴출해야 한다고 강조했습니다.
8554,3320.0,20,,무안군청이 발주한 공사현장에서 작업 중이던 < >외국인 노동자<\/ >가 추락해 크게 다쳤습니다. 오늘 새벽 시 분쯤 무안군 상하수도사업소 하수처리장 증설 공사 현장에서 몽골 국적의 대 노동자 a씨가 미터 아래로
8555,3321.0,21,,■잘 때는 컨테이너 일한 땐 이름 대신 & ;이 xx& ; 대다수 < >외국인 노동자<\/ >는 안전한 주거생활이 쉽지 않다. 수입이 적으니 안락한 공간을 찾기 어렵고 회사가 지원하는 숙박시설이 단체생활을 수밖에 없는 열악한 공간인
8556,3322.0,22,,노조는 남악 오룡지구 건설현장의 < >외국인<\/ > 불법 고용으로 정작 내국인 < >노동자<\/ >가 일자리를 구하지 못하는 실정이라며 노동청이 불법을 저지른 건설사를 적발해 단속에 나설 것을 요구했습니다. 노조는 건설현장에
8557,3323.0,23,,▲ \/양산시 양산시 웅상보건지소는 양산< >외국인노동자<\/ >지원센터와의 보건 교육 관련 업무협약에 일환으로 외국인 다문화가정 대상 마약 예방 교육을 의뢰받아 양산< >외국인노동자<\/ >지원센터 이용자를 대상으로 마약
8558,3324.0,24,,고용노동부는 지난해 ‘산업현장과 인구구조 변화에 대응하는 고용허가제 개편방안’을 발표하면서 올해 상반기 중으로 가사근로자법에 공인을 받은 서비스인증기관이 한국어 능력이 검증된 < >외국인노동자<\/ >를
8559,3325.0,25,,국내 제조업계에서 < >외국인<\/ > 근로자들이 전례 없는 특급 대우를 받고 있다. 제조업 뿌리인력인 도장공·용접공 구하기가 하늘의 별 따기가 되면서 기업들이 해외로 눈을 돌리고 있어서다. 특히 < >외국인<\/ > 숙련공 수요가 가장
8560,3326.0,26,,천태종 산하 ngo 나누며하나되기 이사장 도웅 스님 춘천 삼운사에서 경기북부지역 거주 이주노동자 명과 < >외국인 노동자<\/ > 권익향상 프로그램을 진행했다. 행사 참가 인도네시아 동티모르 몽골 미얀마
8561,3327.0,27,,고용노동부는 지난해 ‘산업현장과 인구구조 변화에 대응하는 고용허가제 개편방안’을 발표하면서 올해 상반기 중으로 가사근로자법에 공인을 받은 서비스인증기관이 한국어 능력이 검증된 < >외국인노동자<\/ >를
8562,3328.0,28,,교육 확대실시 등을 검토해 나갈 예정이다. 우정민 센터장은 & ;< >외국인노동자<\/ > 결혼이주민 한국에 거주하는 외국인주민들이 안정적으로 한국생활 적응할 있도록 한국어 교육을 적극 지원하겠다& ;고 말했다.
8563,3329.0,29,,야간공사장 지하 시설물로 추락해 기절한 < >외국인 노동자<\/ >가 만에 발견돼 노동 당국이 경위를 파악하고 있다. 오전 시 분께 전남 무안군 무안읍 하수종말처리장 증설 공사 현장에서 몽골 국적 일용직 노동자
8564,3330.0,30,,최근 국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회구조 변화와 유엔아동협약 등이 고려됐다는 것이 문화재청의 설명이다. 유엔아동협약 상 세 미만 아동은 국적을 차별을
8565,3331.0,31,,우정민 센터장은 & ;< >외국인노동자<\/ > 결혼이주민 한국에 거주하는 외국인주민들이 안정적으로 한국생활에 적응할 있도록 한국어 교육을 적극 지원하겠다& ;고 말했다. \/계룡=
8566,3332.0,32,,양산시 웅상보건지소가 지난 < >외국인노동자<\/ >지원센터와 보건 교육 업무협약을 맺고 외국인·다문화가정을 대상으로 마약 예방 교육을 했다. 이날 교육은 김대규 한국마약퇴치운동본부 경남지부 이사를 초청해 이뤄졌다.
8567,3333.0,33,,김해시청 납세자보호관이 김해시< >외국인노동자<\/ >지원센터에서 매월 세 번째 일요일 오후 시부터 시까지 상담창구를 연다. 외국인들은 체납액·가산세 상담 지방세 관련 도움을 얻을 있다. 코로나 는 김해시와
8568,3334.0,34,,인력이 귀해지면서 조선사들이 < >외국인 노동자<\/ >를 위한 지원을 늘리고 있는데요. 현지 식단을 제공하고 의사소통을 위한 통역을 제공하는 다양한 복지를 제공하고 있습니다. 보도에 현연수 기자입니다. 【 기자
8569,3335.0,35,,새벽 시간대 공사 현장에서 작업을 하던 < >외국인 노동자<\/ >가 추락해 크게 다쳤습니다. 오늘 새벽 시 분쯤 전남 무안군 상하수도사업소 증설 공사 현장에서 몽골 출신의 대 노동자가 아래로 추락했습니다. 현장에
8570,3336.0,36,,궁능유적본부 관계자는 “국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 아동협약 등을 고려했다”고 설명했다. 유엔 아동협약은 세 미만 아동은 국적을
8571,3337.0,37,,이어 & ;< >외국인 노동자<\/ >는 국민이 아니므로 최저임금으로 부려먹어도 된다는 말인가. 국민이 외국에 그러한 대우를 받아도 상관없다는 말인가& ;라며 & ;가사서비스가 저임금을 받아도 상관없는 형편 없는
8572,3338.0,38,,양산시 웅상보건지소는 한국마약퇴치운동본부 경남지부 김대규 이사를 초빙 양산< >외국인노동자<\/ >지원센터 이용자를 대상으로 마약 예방 교육을 실시했다고 밝혔다. 웅상보건지소는 앞서 지난
8573,3339.0,39,,대만 역시 < >외국인<\/ > 가사< >노동자<\/ >들에게 임금체계를 적용한다. 모종린 연세대 국제대학원 교수는 “< >외국인<\/ > 가사도우미에 대한 최저임금 차등화 등으로 여성의 낮은 경제활동 참여 문제를 완화할 있다고 본다”고
8574,3340.0,40,,< >외국인 노동자<\/ >의 인권과 가사노동을 저평가 한다는 비판에 시달리며 법안 발의마저 쉽지 않았다. 저출산 문제 해결을 위해 가사도우미 관련 정책이 필요하다는 공감대는 높아졌다. 이미 지난해
8575,3341.0,41,,괴산군과 괴산농협이 지난 성불산 산림문화유양관에서 & ;공공형 계절근로제& ; < >외국인노동자<\/ > 입국 환영식을 열었다. 괴산군 제공 충북 괴산군 군수 송인헌 괴산농협 조합장 김응식 지난 성불산
8576,3342.0,42,,의용소방대장은 & ;< >외국인 노동자<\/ > 주거지에서 언제든 생길 있는 화재& ;라고 말했다. 다문화 전문 의용소방대 이하 다문화 전담대 는 관할 지역 외국인 주민으로 구성돼 자국 외국어를 활용해 소방 업무를 보조하는
8577,3343.0,43,,“강제퇴거 외국인 무기한 수용 헌법불합치” 결정도 최근 외국인의 권리 신장과 관련한 헌법재판소 결정이 잇따른 가운데 사망한 < >외국인 노동자<\/ >의 유족이 해외에 산다는 이유로 건설근로자공제회 퇴직공제금을 받지
8578,3344.0,44,,김 청장은 당시 < >외국인 노동자<\/ >들에게 수갑을 채운 이유에 대해서는 & ;교회가 층에 위치하고 있어 추락 사고 위험의 우려가 있어 부득이하게 물리력을 사용한 것& ;이라고 설명했다. 앞서 지난 대구 달성경찰서
8579,3345.0,45,,농장 주인은 미등록 < >외국인 노동자<\/ >를 불법 고용한 사실이 발각될까 두려워 시신을 돼지농장 인근에 유기하기까지 했습니다. 경기 포천시의 농장 비닐하우스에서 영하 도 강추위에 숨진 캄보디아
8580,3346.0,46,,궁능유적본부 관계자는 & ;국제결혼 < >외국인 노동자<\/ > 유입 외국 국적자의 장기 체류가 증가하는 사회 구조의 변화와 유엔 un 아동협약 등을 고려한 조치& ;라고 개정 배경을 설명했다. 유엔아동협약은 세 미만 아동은.
8581,3347.0,47,,야간공사장 지하 시설물로 추락해 기절한 < >외국인 노동자<\/ >가 만에 발견돼 노동 당국이 경위를 파악하고 있다. 오전 시 분께 전남 무안군 무안읍 하수종말처리장 증설 공사 현장에서 몽골 국적 일용직 노동자
8582,3348.0,48,,국회 앞 가사·돌봄< >노동자<\/ > 기자회견 & ;< >외국인<\/ > 가사< >노동자<\/ >는 우리의 친척이자 이웃& ; 차별 없이 < >노동자<\/ >로 대우 받기 위한 법 조정훈 시대전환 의원이 발의한 < >외국인<\/
8583,3349.0,49,,나누며하나되기는 경기북부 거주 이주노동자 명을 대상으로 < >외국인 노동자<\/ >의 권익향상과 성숙한 다문화 사회형성 프로그램으로 진행했다. 참가자들은 인도네시아 동티모르 몽골 미얀마 스리랑카 태국 네팔
8584,3350.0,50,,김 데니스\/러시아 < >외국인노동자<\/ > & ; 외국인이 명 이렇게. ~ 명. 중국사람 있어요. 알폼하는 사람. 필리핀 사람 있어요.& ; 건설노조는 중 불법 고용 외국인들을 문제 삼습니다. 건설 현장의
8585,3351.0,51,,김 데니스\/러시아 < >외국인노동자<\/ > & ; 외국인이 명 이렇게. ~ 명. 중국사람 있어요. 알폼하는 사람. 필리핀 사람 있어요.& ; 건설노조는 중 불법 고용 외국인들을 문제 삼습니다. 건설 현장의
8586,3352.0,52,,< >외국인노동자<\/ > 통계조차 없는 지방정부 그렇다면 외국인들이 실제 거주하는 있는 지방정부에서의 < >외국인 노동자<\/ > 관리는 이루어지고 있을까. 취재를 위해 여러 곳의 지방정부에 문의해 보았지만 < >외국인 노동자<\/ >
8587,3353.0,53,,앵커 만성적인 인력난을 겪는 농촌에서 < >외국인<\/ > 계절 근로자는 필수 인력이 됐는데요 이들이 이들은 최근 캄보디아에서 입국한 < >외국인<\/ > 계절 근로자들 작업 내용 설명을 듣고 직접 해 봅니다. 손 어은
8588,3354.0,54,,imf 이후 < >외국인 노동자<\/ >들이 모여들면서 지금의 모습이 됐는데요. 보증금과 월세가 저렴해 < >외국인 노동자<\/ >들이 많이 찾고 있지만 생활 여건은 열악하다고 합니다. 정도인지 문예슬 기자가 직접 찾아가봤습니다
